Date,Local_Market,Local_Price_LKR,Export_Market,Export_Price_USD,Mango_Age_Days,Days_To_Maturity,Temp_C,Humidity_%,Region,weather,Harvesting_after_3months_price
2022-10-07,Pettah,282.34,London,1.89,61,30,26.6,58,Kurunegala,Clear,291.57
2021-07-05,Colombo,288.96,Paris,1.628,43,44,26.1,81,Kalutara,Clouds,304.01
2017-02-17,Pettah,226.0,Dubai,1.011,18,110,31.06367930668913,56,Kilinochchi,Haze,247.77
2021-03-11,Pettah,337.13,Doha,1.032,102,59,32.872595575092085,55,Trincomalee,Sand,391.39
2016-10-19,Dambulla,385.04,London,2.102,120,3,29.287959175736095,38,Vavuniya,Ash,386.42
2015-03-05,Colombo,350.69,Doha,1.22,98,62,25.944911262502615,83,Colombo,Ash,397.54
2019-03-13,Pettah,213.31,Dubai,1.023,0,113,22.0,76,Anuradhapura,Clouds,231.59
2019-04-15,Dambulla,291.49,Paris,1.75,88,42,23.0,71,Kandy,Thunderstorm,289.98
2024-10-22,Colombo,362.8,Doha,1.168,106,75,29.792006846794795,65,Kandy,Dust,344.24
2021-02-27,Colombo,317.04,Paris,1.644,52,68,31.9614617074936,61,Kandy,Sand,362.7
2020-01-17,Colombo,252.98,Doha,1.027,23,120,28.4,52,Hambantota,Clear,285.66
2015-03-17,Colombo,283.4,Paris,1.319,13,116,28.8,87,Mullaitivu,Drizzle,329.81
2023-06-18,Colombo,286.29,Paris,1.531,17,126,27.741976309667123,69,Kandy,Haze,300.62
2024-02-28,Dambulla,253.37,Doha,1.16,87,73,24.3608466655042,78,Badulla,Snow,278.23
2023-10-07,Colombo,402.95,Dubai,1.431,134,10,21.274818279623556,76,Kandy,Mist,395.13
2017-02-17,Colombo,364.41,Dubai,1.221,88,70,24.6,84,Colombo,Squall,409.23
2024-09-01,Pettah,239.34,Doha,0.95,1,111,30.481317390055395,80,Batticaloa,Smoke,244.91
2023-01-12,Colombo,479.18,Dubai,1.44,129,5,23.592515287025112,49,Galle,Fog,547.81
2020-05-04,Dambulla,283.99,Doha,1.035,48,25,21.912574209092003,69,Nuwara Eliya,Ash,273.68
2016-09-06,Dambulla,212.39,London,1.518,43,78,25.2,81,Anuradhapura,Clear,222.71
2019-10-05,Pettah,261.36,London,1.352,23,134,26.2,59,Gampaha,Thunderstorm,256.94
2016-04-03,Dambulla,230.01,Dubai,1.088,1,117,26.6,84,Kandy,Tornado,221.53
2018-02-19,Pettah,198.73,London,1.446,2,120,21.231502758609988,77,Anuradhapura,Snow,230.78
2019-07-27,Pettah,206.12,London,1.498,12,123,32.40852440646252,79,Jaffna,Sand,224.73
2016-10-03,Pettah,267.26,Paris,1.39,25,118,27.2,69,Matara,Clouds,261.89
2020-08-14,Colombo,351.54,Doha,1.125,109,80,27.7,61,Galle,Thunderstorm,364.93
2021-02-20,Pettah,281.4,London,1.462,27,34,24.850310527073116,89,Colombo,Snow,304.78
2022-03-30,Dambulla,352.36,Dubai,1.541,128,9,24.255540212881296,65,Hambantota,Dust,389.93
2019-01-12,Pettah,224.01,Paris,1.383,2,114,20.665502334134132,72,Monaragala,Mist,252.93
2022-10-22,Dambulla,221.87,Doha,1.117,30,77,31.990901667091677,58,Mannar,Sand,228.86
2017-12-24,Colombo,275.3,Dubai,1.116,28,53,24.38044345251233,59,Ratnapura,Sand,327.34
2017-03-24,Colombo,267.17,Paris,1.579,22,119,22.7,66,Vavuniya,Thunderstorm,282.57
2022-01-04,Colombo,235.9,London,1.472,2,130,27.997862890867022,71,Hambantota,Haze,262.15
2015-08-07,Colombo,364.17,London,1.82,63,41,23.456622934770458,65,Nuwara Eliya,Dust,355.37
2024-12-20,Dambulla,306.69,Doha,1.137,92,58,32.332526354580374,71,Batticaloa,Sand,334.01
2021-10-24,Dambulla,296.09,Paris,1.716,97,53,30.684856197424565,84,Hambantota,Haze,295.55
2019-07-06,Dambulla,255.23,Paris,1.576,54,85,26.8,75,Colombo,Tornado,257.3
2022-11-09,Pettah,311.51,Dubai,1.091,58,28,26.048091959957812,48,Gampaha,Fog,355.07
2020-12-19,Colombo,240.73,Dubai,1.077,22,119,25.4,72,Monaragala,Clouds,275.78
2023-01-26,Colombo,270.61,Dubai,1.088,19,119,31.920585605887894,93,Kalutara,Haze,300.3
2022-03-16,Colombo,249.79,Paris,1.565,3,129,30.1,62,Matale,Rain,266.19
2018-03-25,Colombo,225.93,Dubai,0.977,13,133,18.425883997225206,71,Jaffna,Mist,225.48
2024-06-03,Colombo,296.87,London,1.771,61,67,24.8,84,Colombo,Squall,312.2
2020-09-09,Pettah,224.97,London,1.448,21,126,36.245276312025496,62,Matale,Ash,231.0
2016-02-29,Pettah,236.02,London,1.455,3,133,30.6,87,Kalutara,Tornado,254.47
2024-04-12,Dambulla,241.18,Paris,1.423,13,118,31.23444012133909,61,Mullaitivu,Smoke,242.67
2024-10-12,Colombo,372.62,London,1.849,100,79,26.7,69,Batticaloa,Clouds,348.7
2023-06-19,Pettah,255.03,Doha,1.0,12,119,25.5,85,Ampara,Thunderstorm,240.72
2015-03-15,Pettah,408.65,Paris,2.173,127,1,32.637588661073686,62,Gampaha,Sand,494.18
2024-07-19,Dambulla,220.21,London,1.573,1,125,26.9,71,Kandy,Squall,237.38
2023-06-16,Pettah,373.22,Doha,1.165,110,6,28.4,58,Trincomalee,Tornado,396.92
2021-03-22,Dambulla,263.19,Doha,1.129,80,47,31.33380170153103,47,Polonnaruwa,Snow,295.89
2018-06-21,Pettah,401.25,Dubai,1.4,122,8,32.9,45,Matale,Clear,410.74
2021-11-18,Colombo,265.12,London,1.594,47,55,34.989105556787294,60,Polonnaruwa,Dust,297.58
2015-10-28,Dambulla,244.03,Dubai,1.145,9,111,27.551270211094437,80,Mullaitivu,Mist,246.23
2019-05-07,Dambulla,398.88,Dubai,1.476,123,5,30.1,93,Kalutara,Tornado,429.21
2018-01-22,Colombo,266.42,Dubai,1.209,37,37,34.6,69,Kilinochchi,Rain,271.61
2016-07-15,Dambulla,270.6,London,1.997,75,29,27.81342975661798,54,Trincomalee,Haze,251.25
2018-07-11,Colombo,326.68,Doha,1.201,79,26,24.98007398940721,48,Gampaha,Mist,362.17
2022-04-22,Colombo,359.14,Doha,1.151,99,81,31.522521324299124,52,Matale,Sand,383.89
2024-05-29,Pettah,356.58,London,1.882,94,44,22.94630077797987,76,Kandy,Fog,330.08
2023-10-15,Colombo,404.0,Dubai,1.453,116,8,27.57750354217205,59,Matara,Sand,424.44
2020-03-24,Colombo,262.66,Paris,1.353,21,116,27.178304107347287,53,Trincomalee,Ash,302.98
2015-04-14,Pettah,419.08,Dubai,1.415,111,4,30.4,69,Colombo,Clouds,452.96
2016-06-22,Pettah,220.88,Doha,1.118,16,116,22.48448986577278,80,Monaragala,Snow,221.03
2017-05-25,Colombo,328.23,Doha,1.266,70,58,23.788259847519193,67,Hambantota,Snow,333.22
2017-07-12,Pettah,267.65,Paris,1.59,80,42,23.0,71,Anuradhapura,Clear,267.56
2015-09-16,Dambulla,333.59,Doha,1.454,116,9,28.9,72,Badulla,Clear,338.62
2015-11-02,Colombo,295.22,Doha,1.082,42,42,19.75047208815703,72,Trincomalee,Snow,326.07
2021-12-13,Colombo,324.16,Doha,1.305,105,33,23.6,77,Monaragala,Drizzle,334.23
2022-02-08,Colombo,298.4,Paris,1.593,51,30,29.7,66,Gampaha,Tornado,334.88
2019-01-13,Pettah,234.91,Paris,1.428,15,112,32.04145652730648,58,Mullaitivu,Smoke,283.83
2022-03-01,Pettah,392.1,Dubai,1.428,114,10,30.778531887659796,98,Kalutara,Ash,426.42
2017-06-05,Dambulla,230.96,Paris,1.44,22,135,29.418780168093647,71,Matara,Ash,232.48
2020-10-22,Colombo,344.79,Dubai,1.223,85,67,34.8,70,Gampaha,Tornado,357.68
2021-03-10,Colombo,248.83,Doha,1.023,22,129,32.31794085937402,53,Matale,Dust,269.01
2021-09-23,Colombo,256.54,Paris,1.339,6,122,18.182825259822547,63,Vavuniya,Fog,264.65
2017-06-11,Dambulla,402.83,Dubai,1.48,118,2,27.3,71,Nuwara Eliya,Clouds,443.56
2015-07-15,Dambulla,229.47,London,1.498,28,74,23.21380268309111,57,Gampaha,Mist,233.55
2015-03-31,Pettah,349.26,Dubai,1.315,103,79,28.4,85,Mullaitivu,Drizzle,404.44
2021-04-18,Pettah,228.48,Doha,1.117,33,83,24.2,70,Anuradhapura,Squall,239.47
2018-11-09,Pettah,236.74,Doha,1.043,12,118,26.7,48,Matale,Clear,258.24
2020-11-08,Colombo,350.25,Doha,1.139,96,84,33.36677723418652,61,Gampaha,Ash,400.3
2022-01-09,Dambulla,237.14,Paris,1.382,5,112,24.2,65,Vavuniya,Tornado,266.55
2021-01-08,Dambulla,234.81,Doha,1.043,41,84,34.2,66,Gampaha,Clear,263.07
2021-09-07,Pettah,280.81,London,1.509,19,117,26.532303980177176,55,Nuwara Eliya,Smoke,301.68
2018-06-06,Pettah,403.52,Paris,2.112,115,4,33.2,63,Gampaha,Clear,409.72
2023-12-01,Pettah,433.63,Paris,1.977,133,10,30.9,56,Galle,Squall,512.76
2019-03-09,Colombo,244.04,Doha,1.032,5,117,32.07661549487541,62,Galle,Sand,283.84
2015-04-17,Colombo,332.1,Paris,1.743,106,45,23.6,61,Kurunegala,Clouds,351.32
2018-07-02,Pettah,268.5,Dubai,1.321,91,30,27.9,66,Jaffna,Squall,273.91
2023-08-01,Colombo,264.07,London,1.42,4,122,20.707269453777055,65,Ampara,Snow,290.26
2015-09-30,Colombo,292.65,London,1.765,99,76,21.25879679706945,65,Puttalam,Fog,313.48
2015-05-22,Pettah,331.48,Dubai,1.427,103,58,27.981437486746945,28,Vavuniya,Dust,356.27
2019-02-26,Dambulla,226.67,Paris,1.588,39,84,32.8,93,Colombo,Rain,240.94
2018-05-21,Dambulla,202.22,London,1.434,9,118,32.3,82,Kilinochchi,Thunderstorm,192.76
2018-10-09,Dambulla,351.56,Paris,2.05,133,5,24.8,66,Matara,Clear,392.67
2021-08-16,Pettah,210.01,Dubai,1.149,10,129,28.94665782409233,75,Badulla,Dust,223.41
2017-08-23,Pettah,348.72,Dubai,1.45,120,8,25.8,81,Kegalle,Rain,365.03
2019-09-30,Pettah,268.89,Doha,1.059,25,132,29.416204288808142,75,Batticaloa,Fog,282.57
2023-02-07,Pettah,402.91,Paris,2.228,110,4,29.77255624001138,53,Gampaha,Ash,455.27
2020-06-27,Dambulla,261.95,Doha,0.923,11,114,26.0,52,Galle,Clouds,284.99
2018-05-27,Pettah,337.81,London,1.47,69,27,32.3,71,Galle,Thunderstorm,353.77
2017-04-18,Pettah,295.56,Dubai,1.258,46,56,35.3916850814751,55,Ampara,Dust,304.64
2019-09-12,Pettah,230.11,Doha,1.028,0,118,27.2,88,Kandy,Drizzle,246.9
2021-02-20,Pettah,384.67,Paris,2.004,117,5,29.196774699981944,60,Ratnapura,Haze,442.46
2023-04-19,Dambulla,200.44,Doha,1.034,15,134,19.207663527550217,58,Monaragala,Fog,189.8
2016-04-06,Dambulla,323.85,Doha,1.442,125,8,24.7,85,Jaffna,Rain,342.29
2017-02-09,Colombo,308.74,Paris,1.737,60,59,26.1,74,Kandy,Clouds,309.64
2016-11-10,Colombo,233.7,Doha,1.061,0,124,28.0935308544681,57,Matale,Mist,250.26
2023-05-15,Colombo,273.27,Paris,1.812,74,68,22.6,77,Puttalam,Tornado,268.89
2021-10-27,Dambulla,235.99,Doha,1.052,14,133,35.18517776633481,67,Gampaha,Haze,253.15
2020-04-08,Dambulla,260.29,London,1.782,88,52,25.1,80,Jaffna,Clouds,267.51
2021-03-14,Colombo,404.18,London,2.109,121,2,27.4,70,Jaffna,Clouds,432.51
2024-02-14,Pettah,263.58,Dubai,1.331,74,68,25.4,64,Ratnapura,Rain,300.55
2020-09-17,Dambulla,211.56,Paris,1.557,38,58,26.2,86,Jaffna,Drizzle,220.69
2020-10-13,Dambulla,191.24,London,1.468,8,117,33.7,76,Kilinochchi,Drizzle,209.67
2024-06-03,Dambulla,247.51,Paris,1.566,65,59,28.869801470500313,59,Matara,Sand,264.45
2015-09-27,Colombo,315.68,Doha,1.185,86,35,17.57158064594798,85,Anuradhapura,Mist,319.1
2019-12-11,Pettah,237.74,London,1.484,15,117,25.3,96,Batticaloa,Drizzle,265.83
2020-11-24,Colombo,267.1,London,1.735,67,82,28.9,57,Kurunegala,Drizzle,312.52
2020-01-25,Colombo,256.27,Doha,1.064,71,76,25.2,64,Puttalam,Tornado,264.6
2023-09-23,Pettah,297.73,Doha,1.057,45,30,30.5,68,Mannar,Squall,288.5
2022-04-14,Colombo,242.41,Paris,1.527,30,43,29.311199538452037,79,Anuradhapura,Dust,243.8
2016-07-19,Dambulla,269.6,Dubai,1.14,20,133,28.2,70,Mullaitivu,Clouds,275.48
2018-04-12,Colombo,267.22,Dubai,1.187,53,59,24.1,65,Monaragala,Clouds,263.61
2022-05-08,Colombo,264.77,Dubai,1.156,63,65,27.148321333119615,89,Anuradhapura,Sand,265.63
2016-02-10,Pettah,293.42,Dubai,1.222,35,61,22.8,60,Ampara,Squall,322.02
2017-09-14,Colombo,324.52,Dubai,1.19,32,26,29.8,100,Batticaloa,Drizzle,326.79
2024-01-07,Dambulla,199.28,Doha,0.99,8,133,27.5,79,Ratnapura,Thunderstorm,215.5
2020-01-12,Pettah,270.64,Doha,1.015,64,53,24.536329490358813,77,Batticaloa,Snow,307.02
2023-02-24,Dambulla,281.37,London,2.041,102,81,29.2,55,Trincomalee,Drizzle,297.56
2021-03-25,Pettah,259.27,Dubai,1.1,56,71,26.59868347907318,78,Jaffna,Snow,269.86
2017-07-08,Colombo,251.13,Doha,1.088,6,110,30.017825568343497,60,Hambantota,Dust,253.02
2018-06-14,Pettah,234.69,Doha,1.048,12,122,27.9,82,Batticaloa,Rain,228.24
2015-01-25,Colombo,286.49,London,1.516,12,112,23.405204382560036,79,Kalutara,Fog,343.02
2024-10-07,Pettah,267.87,Paris,1.446,49,51,22.6,76,Mullaitivu,Thunderstorm,269.95
2018-06-27,Dambulla,277.39,Doha,1.035,50,64,27.9,84,Mullaitivu,Tornado,277.96
2017-02-02,Dambulla,193.57,Doha,0.978,1,122,24.5,73,Anuradhapura,Squall,220.97
2019-05-05,Pettah,216.85,Paris,1.478,1,128,30.2,53,Polonnaruwa,Drizzle,230.64
2018-01-17,Pettah,220.21,Doha,1.001,28,36,28.51477271107073,58,Kegalle,Ash,238.97
2016-09-19,Colombo,289.35,London,1.489,20,121,27.1,45,Ampara,Drizzle,287.15
2022-03-12,Pettah,211.63,Dubai,0.92,4,133,30.83096149345271,87,Hambantota,Ash,232.03
2015-06-11,Dambulla,243.8,Paris,1.428,10,110,30.495328580623653,92,Colombo,Snow,249.64
2024-12-10,Colombo,336.15,Paris,1.641,80,52,33.286102552781486,50,Matale,Haze,372.47
2024-03-21,Pettah,215.39,Dubai,1.082,13,116,34.958428265539204,59,Gampaha,Ash,248.68
2015-07-06,Pettah,263.09,Doha,1.06,23,128,31.67326736936449,68,Kandy,Sand,278.87
2021-09-28,Pettah,305.15,Paris,1.826,99,85,32.988390553145564,59,Matara,Sand,303.99
2022-04-15,Pettah,388.3,Paris,2.042,128,2,35.056019749804975,53,Gampaha,Sand,428.99
2016-01-23,Pettah,276.7,Paris,1.41,37,75,28.3,64,Ampara,Tornado,296.79
2024-12-23,Dambulla,259.58,Dubai,1.316,89,82,28.6,81,Kurunegala,Thunderstorm,264.69
2024-12-12,Dambulla,234.24,London,1.369,17,129,26.8,88,Colombo,Thunderstorm,255.09
2018-02-27,Dambulla,222.55,Paris,1.565,32,44,22.6,63,Monaragala,Clouds,244.62
2019-03-15,Pettah,306.18,London,1.807,43,31,33.3,88,Mannar,Drizzle,358.09
2024-09-29,Pettah,395.78,Paris,1.832,123,7,27.60497175592286,64,Mannar,Fog,440.36
2018-08-13,Pettah,237.57,Doha,1.049,6,133,29.9,85,Batticaloa,Squall,241.64
2020-01-30,Dambulla,254.3,Doha,1.148,72,41,27.136120058049446,80,Puttalam,Smoke,273.51
2015-07-04,Pettah,252.03,London,1.425,15,130,28.9,95,Nuwara Eliya,Thunderstorm,246.57
2016-06-29,Dambulla,288.11,Doha,1.135,59,31,27.64236252090792,81,Colombo,Dust,286.48
2017-02-17,Pettah,249.92,Dubai,1.139,29,84,27.267051272738676,53,Matale,Fog,298.44
2019-12-26,Pettah,310.95,Dubai,1.189,90,81,30.6,72,Matara,Squall,346.56
2024-09-20,Pettah,245.92,London,1.379,34,83,20.3,52,Kurunegala,Drizzle,255.58
2024-07-25,Dambulla,262.12,London,1.565,25,127,20.998913899400293,65,Nuwara Eliya,Snow,285.98
2015-01-23,Pettah,334.5,Doha,1.329,132,5,24.1,56,Kegalle,Clouds,382.46
2023-05-03,Colombo,229.2,Dubai,1.052,6,115,22.8,91,Jaffna,Thunderstorm,241.59
2015-01-30,Colombo,270.48,Doha,1.068,39,30,28.7,86,Kilinochchi,Rain,303.83
2018-01-21,Dambulla,243.24,Doha,1.186,36,77,27.2,96,Colombo,Drizzle,266.95
2020-12-14,Colombo,286.2,London,1.642,80,66,24.2,67,Jaffna,Rain,318.4
2015-05-10,Pettah,292.81,Paris,1.684,88,64,25.4,59,Kurunegala,Tornado,279.05
2016-06-20,Pettah,292.69,Dubai,1.258,61,47,31.11299021624706,79,Kandy,Dust,295.19
2020-10-02,Pettah,347.03,London,1.571,89,51,24.228990415039398,60,Ampara,Mist,339.01
2018-09-06,Colombo,264.7,Doha,1.014,20,117,26.2,75,Mannar,Clouds,277.07
2018-12-17,Colombo,453.5,Paris,2.091,130,6,29.9,79,Mullaitivu,Squall,550.7
2020-04-18,Colombo,306.23,Paris,1.655,100,64,34.6,81,Mannar,Thunderstorm,293.74
2022-08-25,Colombo,239.96,Doha,0.874,2,114,29.9,71,Mannar,Tornado,232.42
2021-07-14,Colombo,282.46,Dubai,1.127,20,110,31.41766884801468,76,Kalutara,Haze,289.21
2018-02-23,Pettah,377.52,Doha,1.279,127,4,24.891796365411913,59,Matale,Fog,417.49
2018-11-06,Colombo,229.8,London,1.625,3,135,26.667286181166535,74,Anuradhapura,Ash,258.68
2015-08-09,Colombo,223.24,Paris,1.342,25,131,29.0,74,Badulla,Tornado,224.41
2024-04-26,Dambulla,207.52,Doha,1.083,13,131,26.66377340054384,50,Kurunegala,Ash,213.23
2018-01-18,Dambulla,246.94,London,1.751,100,85,20.465471467385864,68,Puttalam,Snow,276.81
2023-03-09,Pettah,285.29,Dubai,1.321,86,37,32.3,74,Kilinochchi,Clouds,312.43
2016-04-23,Colombo,318.9,London,1.909,97,34,37.06286902944923,36,Kilinochchi,Dust,288.96
2024-04-05,Pettah,404.89,Doha,1.374,134,5,29.7,85,Kalutara,Thunderstorm,431.69
2020-12-21,Dambulla,289.04,Doha,1.21,90,44,25.7,70,Gampaha,Drizzle,351.38
2017-08-16,Pettah,218.36,Dubai,1.085,4,131,32.07216666328188,64,Kilinochchi,Dust,228.98
2022-05-15,Dambulla,238.49,Paris,1.547,46,82,32.5,73,Polonnaruwa,Clouds,250.71
2023-06-05,Pettah,268.62,Doha,1.196,79,43,30.40217693584943,73,Ratnapura,Dust,275.57
2019-03-28,Dambulla,236.94,Doha,1.149,66,52,32.45004930082664,62,Kilinochchi,Fog,269.22
2021-12-25,Colombo,364.25,Dubai,1.481,104,66,23.7,56,Monaragala,Clouds,386.36
2023-07-16,Dambulla,382.09,Dubai,1.541,126,3,29.0,79,Matale,Thunderstorm,413.77
2020-04-09,Pettah,325.74,Dubai,1.28,95,69,22.5,71,Matara,Tornado,347.09
2017-12-26,Pettah,312.89,Paris,1.764,92,82,21.8,59,Kurunegala,Clouds,366.99
2017-06-23,Pettah,304.07,London,1.558,49,42,30.4,70,Mullaitivu,Clear,306.84
2016-12-12,Pettah,295.12,Paris,1.959,81,48,29.110105161596884,59,Kilinochchi,Mist,324.38
2023-01-28,Colombo,299.56,Dubai,1.237,80,70,26.435645433197895,70,Polonnaruwa,Mist,341.82
2021-08-25,Dambulla,270.09,London,1.53,21,115,29.103939680166032,58,Nuwara Eliya,Smoke,264.03
2021-09-04,Dambulla,345.57,London,1.819,99,29,27.920925805131468,56,Nuwara Eliya,Sand,354.55
2022-06-28,Colombo,332.09,Dubai,1.056,68,42,26.7,71,Ampara,Rain,364.44
2019-07-05,Pettah,399.87,London,2.116,117,2,28.2,57,Ampara,Clouds,433.85
2016-08-24,Dambulla,195.91,London,1.551,4,134,29.6,86,Jaffna,Rain,185.88
2017-04-17,Dambulla,230.46,Dubai,1.083,17,123,24.843591244988968,62,Vavuniya,Mist,235.51
2021-03-04,Dambulla,397.76,Paris,2.082,130,6,29.19912665451209,69,Mannar,Smoke,442.11
2016-12-21,Dambulla,186.78,Doha,1.114,24,118,27.5,84,Puttalam,Rain,194.29
2021-04-01,Dambulla,209.34,Paris,1.451,13,116,33.59353567930859,69,Badulla,Dust,217.71
2015-12-25,Dambulla,186.71,Dubai,1.091,2,134,27.5,58,Kurunegala,Tornado,205.28
2020-11-29,Pettah,245.91,Doha,1.095,15,114,18.91376541710234,93,Kandy,Mist,277.77
2021-11-23,Colombo,266.46,London,1.58,3,124,27.717375109296547,49,Trincomalee,Smoke,301.78
2015-12-08,Colombo,229.77,Paris,1.332,8,134,25.4,65,Trincomalee,Thunderstorm,255.12
2015-09-12,Pettah,239.95,Doha,1.022,15,127,28.44660145423583,61,Trincomalee,Haze,248.91
2022-06-22,Colombo,410.41,Dubai,1.28,106,50,20.65834133714815,44,Ampara,Sand,419.38
2023-02-16,Dambulla,254.43,London,1.335,8,112,27.0,60,Ampara,Clear,278.51
2022-08-07,Dambulla,248.3,London,1.752,68,35,27.2,66,Kegalle,Tornado,251.7
2024-09-19,Colombo,333.44,Paris,1.574,48,52,24.9,81,Matara,Drizzle,352.41
2021-12-19,Dambulla,204.62,Dubai,1.211,34,85,26.9,82,Badulla,Thunderstorm,219.85
2018-02-21,Dambulla,195.06,London,1.51,5,117,28.03151498660171,43,Kegalle,Dust,184.73
2017-11-16,Pettah,254.06,Doha,0.988,24,130,22.8,64,Kurunegala,Rain,276.42
2021-01-22,Pettah,267.98,London,1.595,32,25,21.815331903626348,52,Mullaitivu,Fog,306.63
2020-12-28,Dambulla,269.62,London,1.731,58,66,27.723646203998904,73,Colombo,Fog,332.47
2020-07-27,Dambulla,199.24,Dubai,1.042,4,115,23.6,77,Monaragala,Drizzle,199.02
2019-01-01,Pettah,276.78,Doha,1.038,45,61,23.9,85,Kandy,Clouds,322.67
2017-11-03,Colombo,287.19,Doha,1.201,57,76,30.3,92,Mannar,Clouds,325.99
2018-02-11,Dambulla,267.55,Paris,1.731,101,63,19.831974729263184,72,Ratnapura,Fog,297.82
2023-06-24,Colombo,343.3,Dubai,1.161,81,45,33.32828213643133,73,Mullaitivu,Haze,355.34
2017-03-14,Colombo,227.3,Dubai,0.994,16,114,36.4473560691215,56,Polonnaruwa,Smoke,242.65
2023-09-12,Pettah,409.14,London,1.985,129,10,32.118219219644054,70,Batticaloa,Sand,460.64
2017-03-14,Dambulla,345.58,London,2.263,116,1,35.2,59,Polonnaruwa,Squall,408.93
2020-04-19,Dambulla,375.79,Doha,1.455,122,6,34.41310637723957,86,Colombo,Sand,405.7
2019-11-26,Colombo,313.46,London,1.763,66,79,20.56203231431488,64,Monaragala,Fog,368.91
2018-08-19,Colombo,343.14,Doha,1.217,96,31,26.4,78,Hambantota,Tornado,360.28
2024-12-18,Colombo,254.44,London,1.631,16,122,20.752798499553567,75,Hambantota,Mist,292.23
2020-12-23,Pettah,273.94,Dubai,1.24,68,45,30.357131650681108,71,Ratnapura,Ash,263.49
2017-06-06,Dambulla,293.69,London,1.851,97,57,33.418771394073005,67,Mannar,Sand,307.1
2019-06-07,Dambulla,301.76,Dubai,1.262,86,68,30.261576705971905,61,Galle,Ash,302.22
2015-03-16,Dambulla,357.12,Dubai,1.317,114,4,28.3,41,Trincomalee,Squall,392.95
2016-09-30,Pettah,373.07,London,2.079,131,1,22.6,78,Kurunegala,Thunderstorm,360.32
2022-07-12,Dambulla,260.28,Doha,1.094,50,52,35.0870796242268,73,Mannar,Ash,260.2
2016-01-13,Dambulla,206.09,Paris,1.408,0,133,32.73081265701323,69,Trincomalee,Sand,230.67
2024-09-03,Dambulla,246.52,Doha,1.131,19,111,26.5,65,Nuwara Eliya,Rain,238.0
2021-07-08,Pettah,406.65,Doha,1.308,132,2,29.5,73,Matara,Tornado,406.51
2020-02-08,Pettah,313.77,London,1.828,107,75,30.1,82,Mannar,Drizzle,344.13
2021-03-11,Pettah,289.69,Doha,1.186,60,47,32.370790945965396,63,Galle,Dust,301.69
2015-09-30,Pettah,255.8,Dubai,1.204,20,135,33.05312100372619,90,Kalutara,Ash,239.31
2015-07-28,Dambulla,192.43,Doha,0.914,11,111,28.103759733864877,56,Kegalle,Haze,190.59
2019-03-01,Pettah,244.42,Doha,1.024,25,117,25.7,87,Kurunegala,Drizzle,271.35
2020-10-26,Dambulla,405.32,Dubai,1.478,127,1,31.5,100,Kalutara,Thunderstorm,428.3
2018-04-05,Colombo,436.28,Paris,2.038,133,10,29.106097995516237,60,Hambantota,Haze,464.75
2015-02-14,Dambulla,255.55,Dubai,1.454,108,81,31.0,79,Jaffna,Thunderstorm,266.57
2020-05-21,Dambulla,234.13,Paris,1.655,19,126,30.5,90,Batticaloa,Tornado,236.32
2023-07-29,Colombo,258.06,London,1.677,59,34,24.840509765444292,68,Anuradhapura,Haze,232.4
2018-07-07,Colombo,323.03,London,2.004,110,73,25.39608217099217,54,Gampaha,Mist,350.96
2021-07-01,Colombo,437.1,Paris,1.972,125,5,34.6,55,Matale,Clouds,436.39
2017-01-12,Dambulla,199.87,Paris,1.422,2,122,31.53249980732333,77,Kandy,Dust,219.57
2016-03-12,Colombo,254.28,Dubai,1.203,37,45,23.429256146517606,76,Monaragala,Dust,283.14
2015-04-26,Dambulla,315.78,Doha,1.143,84,43,26.7,70,Nuwara Eliya,Clear,319.16
2019-11-21,Dambulla,197.21,Dubai,1.059,2,121,23.817726890662023,68,Ratnapura,Fog,221.85
2021-08-01,Dambulla,229.91,Dubai,0.994,1,131,25.7,45,Vavuniya,Tornado,233.02
2020-03-14,Dambulla,222.71,Doha,1.113,37,68,31.609123412269668,52,Trincomalee,Ash,245.78
2016-10-09,Pettah,286.14,Doha,1.097,63,49,21.4,72,Nuwara Eliya,Drizzle,285.85
2018-08-19,Pettah,207.59,Dubai,1.073,11,126,28.7,75,Monaragala,Thunderstorm,192.03
2019-11-08,Colombo,301.46,Doha,0.944,16,124,22.7,59,Vavuniya,Clear,339.76
2018-11-03,Dambulla,233.5,London,1.856,57,29,27.840502362073224,57,Kegalle,Sand,274.38
2023-02-19,Pettah,372.13,Doha,1.121,107,35,30.37514728348691,51,Galle,Sand,413.19
2019-05-15,Pettah,274.21,London,1.689,106,38,35.9,87,Kilinochchi,Thunderstorm,281.95
2015-07-11,Colombo,264.57,Paris,1.459,12,129,30.19014643168685,77,Colombo,Sand,276.84
2018-07-14,Pettah,260.06,Doha,1.092,45,66,33.456357122479645,52,Trincomalee,Ash,259.21
2022-02-26,Pettah,294.84,Dubai,1.247,81,42,25.0,76,Kandy,Clouds,329.03
2021-03-31,Dambulla,314.18,Paris,1.817,112,1,29.1,78,Jaffna,Squall,369.7
2023-05-17,Pettah,345.97,Dubai,1.585,118,3,29.5,85,Badulla,Clouds,397.65
2022-11-23,Pettah,245.9,Dubai,1.021,2,128,30.56207802363845,66,Mullaitivu,Haze,270.79
2015-08-16,Pettah,383.15,Doha,1.233,112,2,35.32129695093674,46,Mullaitivu,Sand,404.79
2020-01-05,Colombo,314.26,Paris,1.731,88,61,29.0,62,Gampaha,Clear,355.4
